,class,song_title,artist,id,mfcc0,mfcc1,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc2,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc3,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9
478,country_rock,"Bar, Guitar and a Honky Tonk Crowd",Whiskey Myers,1pWteqawoaGuNc1UzScstI,-16.83676,109.400734,-7.5560765,14.367174,-8.716687,3.26993,-9.432765,10.962663,-6.0721045,6.650242,-0.59470457,4.5050597,-34.53032,-8.932943,2.991918,-3.8527637,0.12839036,-8.501453,3.0117788,-4.2388453,4.031742,-1.7607884,2.4312572,36.74902,-3.516068,2.159839,-2.0638065,0.38438436,-1.4886991,-2.3665197,-4.2089877,-0.20463534,1.9849505,2.1814694,-3.7832968,19.222939,-7.8346505,21.930653,-7.8260336,13.049838
479,country_rock,The Outsiders,Eric Church,1VN6TvmHTIWvLzBAOmre6P,19.690182,123.27025,-8.194246,9.923706,-6.9092827,8.471293,-7.7355328,4.8415337,-12.509789,3.2290742,-8.261604,3.4069793,-28.178009,-9.041305,2.0264993,-4.130095,2.74067,-3.4506564,1.121789,-2.7640405,1.2600453,-5.8190117,-2.1457934,38.211002,-1.6674956,1.1552485,-3.2126956,-1.2024734,-0.60983163,1.3232825,-1.170873,-0.8234474,-2.6496434,0.4308209,-18.857758,18.332176,-15.0714855,15.282287,-12.780931,11.429099
480,country_rock,Titty's Beer,Montgomery Gentry,6D1jIDBvbr3DdfQB7VCglk,7.3733506,95.17087,-2.5458348,10.137993,-6.4738173,7.9633594,-9.873359,10.477737,-11.654675,10.691324,-3.484858,1.8985761,-33.476807,-3.6150863,3.2328022,-2.9292052,2.5950785,-4.9649134,1.8180228,-6.9032173,2.6815236,-2.0355651,-0.4234393,37.03827,-0.791433,1.5351834,-5.2995434,-0.7186956,-1.5375556,-2.9405136,-3.646258,-0.44709268,-3.9628575,-0.53703636,-9.644001,25.295216,-6.627892,25.689913,-7.6070275,14.8002205
481,country_rock,Don't Tell Me,Read Southall Band,3lIseaWnhgvIcklKySbCJV,1.1397305,89.57353,-9.025292,15.672063,-9.441317,9.257601,-5.7858872,8.599658,-13.847803,9.924278,-6.1573367,1.6604311,-17.151047,-9.82402,3.815831,-3.8314152,6.7984214,-3.311705,5.0808134,-5.9651847,0.36169404,-4.275031,2.6513827,38.50882,-3.221313,1.0590316,-5.6746187,1.7500684,-2.0877204,2.0540192,-3.5843601,-0.75308126,-4.051177,-1.5305979,-17.086536,15.101994,-11.47905,16.641218,-5.585059,13.849377
482,country_rock,That's Why I Love Dirt Roads,Granger Smith,1VZNOKrYekJeCBKABz4swv,3.518538,102.37686,-7.683308,14.377106,-9.667527,11.793098,-6.554609,11.684092,-9.537667,7.727595,-6.950765,5.4562125,-11.480526,-7.596283,5.350534,-6.76141,-1.4335334,-4.325357,4.3664503,-2.1493897,5.3583026,-5.8164926,-3.040484,38.273884,-6.3681974,-0.8550331,-3.3968318,-0.28729004,-2.8160532,3.306262,-0.28979194,0.7120466,-1.8132614,0.18158448,-6.7613506,19.134642,-7.3720107,16.685986,-11.929373,11.193948
483,country_rock,American Nights,Morgan Wallen,6B4LAyly39cv8Cat9nHObl,28.230919,110.035095,-7.4203987,11.021406,-12.446695,9.046436,-6.6554456,7.8239875,-7.99242,10.822497,-4.0421557,4.387719,-30.161837,-9.781165,1.3265213,-4.5079803,5.9309516,-1.8398472,3.5524669,-4.92228,0.12657227,-1.8323716,0.16659635,30.764841,-6.286601,-2.1073349,-2.167664,1.9875821,4.7525783,4.9148655,-3.2466614,-2.6879337,-4.94291,-1.4087266,-11.064401,19.121965,-15.337286,17.701765,-10.433096,13.786211
484,country_rock,Not Like Us,Brantley Gilbert,6GdCj32q4puZ1haV6Kh2z2,7.7077403,77.55147,-7.501201,16.521763,-6.939652,9.70762,-8.289823,8.429525,-6.073342,7.6548963,-3.8559804,5.0885983,-14.244933,-9.701851,3.573022,-3.5453112,4.8364825,-3.9214435,2.2223074,-5.551479,4.7767797,-5.137879,-3.0154095,45.928085,-0.7551058,2.4984217,-2.2066872,1.6392955,-0.82897806,-0.24034789,-1.7852148,2.5400841,-1.7043495,-1.2097515,-4.228033,23.734638,-7.6715026,18.2078,-9.3324995,18.17882
485,country_rock,Who I Am,Caleb Lee Hutchinson,6RmUNpQImWsU4DJIXriREW,-53.638218,129.12654,-10.659592,7.872635,-0.31497046,0.35550728,-1.8107471,9.250082,-8.359455,0.17928642,-5.0472293,2.5981708,-6.973545,-1.9285609,1.2739284,-4.449765,2.2429147,-1.2611634,2.1841855,0.071698785,1.6778058,-3.3641524,-1.3238927,42.368614,-4.328035,0.7828983,0.47479692,0.12425133,-1.364458,1.1326082,0.9369935,-1.2313329,-1.9565755,-2.3672597,-0.604841,19.458782,-5.2752595,13.1970825,-10.541943,10.926587
486,country_rock,In Love With My Problems (feat. Jon Pardi),Larry Fleet,4JzBPOh3OALX4vneDcPzOL,6.930953,104.011475,-11.4585495,16.258102,-13.146278,2.9924402,-11.33086,4.2095313,-11.123195,8.725411,-6.7653327,2.545655,-21.896849,-7.541501,4.3430324,-8.274541,2.5420904,-6.4625793,1.8199059,-8.536081,-0.42027128,-6.1325583,0.055722736,35.93413,-3.4317918,-0.8858395,-5.273585,0.6995878,0.33877817,3.3236835,-3.7650914,-4.151067,-5.1047916,-1.8309143,-5.7020125,18.323563,-9.054641,12.578285,-5.5483212,9.445728
487,country_rock,87 Octane,Tyler Booth,3vChC11HOTUIR8Qiucz9qC,19.825571,86.71017,-8.951119,13.609564,-8.302819,10.072818,-8.487674,11.870001,-6.7921243,8.536673,-7.008878,2.8769217,-12.370271,-9.053462,7.2657027,-4.172008,4.946313,-3.0483675,4.9110527,-4.1695743,4.0552826,-4.5327706,1.4987608,37.591877,-3.2834156,3.21766,-0.99505097,0.42486647,-4.2701874,-2.147594,-2.350582,0.9713689,-1.5293643,-2.3748953,-3.2769718,20.275553,-8.791362,16.764256,-8.957034,13.662398
488,country_rock,Highway Will,Taylor McCall,5NK0LWKSpXco6ozy72CZal,-9.279612,97.92895,-5.791067,10.228644,-2.015471,10.297438,-4.4324303,5.8598933,-7.109864,7.277539,-9.007315,5.89369,-32.94678,-8.918325,3.108866,-10.737817,0.67003316,-3.0834274,4.1182137,3.8682046,4.8628197,-2.237778,-2.18684,40.811714,-6.795025,-1.5315014,-1.3394003,0.8339162,-2.113556,-3.896574,-1.8552798,0.37851936,0.30371538,-4.70862,-7.731169,19.920624,-10.825489,17.730085,-6.5443254,6.8369203
489,country_rock,Home,Whiskey Myers,3HOSk94oBcu9jq3sRjW0VN,-41.326557,112.02728,-0.71079826,12.911306,-4.561615,5.058516,-4.9751654,11.186826,-4.915884,5.180753,0.95421815,7.53268,-46.300285,-4.518242,1.1045693,-5.439885,3.3252888,1.8333378,1.9809523,-2.162621,1.8939806,-0.17433143,-1.3464853,39.78064,-5.0103326,-1.6802355,-1.3073735,1.9149253,2.4472163,0.0029632994,-0.4600704,1.7828157,-2.4485314,-4.314772,-15.92684,19.85152,-7.07082,13.98517,-7.6108837,12.0932255
490,country_rock,My Kinda Country,Randy Houser,4wAB6We9cAzhj5biR2hXnh,4.9465704,100.77445,-10.723681,9.203222,-6.829502,9.500277,-7.7068386,5.571133,-8.896615,8.3090105,-2.7927706,5.1709633,-44.02672,-7.503121,6.0122905,-3.2481375,3.3141077,-5.4927115,3.3220956,-2.6292708,1.9268228,-2.2406583,1.5431257,43.877884,-1.571559,-3.7346928,-6.777253,0.48332652,-0.26724976,-0.18414626,0.3149631,2.6033163,-1.5061673,-3.6158361,-9.004065,15.39544,-12.529281,19.712502,-15.3347225,13.20173
491,country_rock,Buy Me a Boat,Chris Janson,2WKLUgklz0VDX5bKTZ3eYD,-6.102992,101.97274,-12.619038,11.911946,-8.503372,11.627524,-5.1679096,7.3458853,-9.83516,8.805168,-5.936798,5.7384477,-11.1446495,-7.240618,2.7892437,-6.6286793,3.8878446,-4.1047516,4.896028,-7.2095428,0.6595308,-5.7443666,1.0608213,33.526375,-3.4015377,2.4298282,-2.5702913,2.128204,-4.476273,-0.537969,-2.8157554,-0.19485506,-3.5867953,-0.52484417,-5.35832,15.162566,-8.10158,14.860394,-12.309481,13.263269
492,country_rock,Hell Of A Night,Dustin Lynch,4x7Di9FZJXJoxHjLxjImmp,6.92685,80.88761,-7.8578997,13.887351,-7.5305347,11.492421,-7.3709397,14.591063,-6.529448,6.7095194,-3.0771034,5.415405,-18.391857,-8.271306,7.7667246,-3.8958404,1.5909922,-7.067951,4.058899,-3.4549382,6.4152584,-4.220783,-1.4696566,41.91681,-1.7538404,2.7763097,-3.3970542,-2.34837,-3.5745745,-2.4405103,-3.0168526,1.0870485,-0.43419027,-0.20633644,-5.7070265,20.57648,-9.18517,16.678371,-8.178423,16.200333
493,country_rock,Do It Fast,Tim Montana,2WgBgQc6rJSLXKldF1aGaL,28.660261,94.436676,-9.406093,12.447964,-13.439225,7.765046,-11.454929,6.4258704,-12.588703,6.487134,-7.6487956,3.4014542,-18.75198,-8.919272,7.4836245,-4.999977,4.3697324,-4.661564,0.9019706,-7.483999,0.5786323,-4.4522386,0.25332636,38.75276,-4.1317105,1.1532648,-2.525987,-0.6006518,-3.2011046,0.27217704,-3.739356,-0.84270334,-3.6059804,-0.7073513,-6.0834846,24.240099,-10.749878,17.87638,-8.177957,12.623135
494,country_rock,All of These Years,The Steel Woods,2XhDuSWBXwf1WBYL42BQBe,3.5409212,63.62866,-12.758565,14.066364,-9.223937,9.484736,-8.241216,10.146649,-9.8083105,4.7307982,-8.489402,5.744009,-18.08777,-12.169421,0.506085,-6.6708727,4.38037,-8.099951,0.50856245,-4.9273806,0.48008654,-3.9881554,-0.36110836,51.216713,-7.520973,1.4366256,-4.3433976,1.7463331,-1.8184024,0.6192622,-2.6265786,0.49304587,-2.5220635,-3.3118846,-6.8765388,19.633469,-8.0688505,17.591522,-12.159092,17.328482
495,country_rock,Beer With My Friends (feat. Cole Swindell and David Lee Murphy),Shy Carter,5YsPrfAtcCzMIc4BHTsxP5,17.45467,96.5872,-12.41334,13.56541,-8.76371,7.434773,-6.54323,9.685036,-10.38087,8.12756,-7.5938597,0.7763928,-19.250849,-10.008933,3.0136974,-8.84282,2.4923193,-5.2511177,0.13773064,-5.4747415,3.0991545,-8.101815,1.3012236,43.337322,-2.998017,3.00274,-0.92104614,-0.4987968,-4.960469,-3.3786905,-5.375186,0.38021713,-2.777432,-1.204627,-6.5007753,15.401993,-16.727514,19.133661,-13.785688,13.354673
496,country_rock,Lowdown & Lonesome,Kendell Marvel,3MDC1gVjBJJdThcWMCgLhp,-30.041983,94.19666,-9.169106,12.760106,-10.683532,4.851931,-10.037821,6.324091,-11.718388,6.1690807,-5.6220675,1.046381,-20.188673,-9.543926,2.1069717,-4.3555965,6.3384085,-3.735232,1.0959952,-2.91817,0.6597847,-1.2218248,0.26686168,53.17923,-1.1140577,-0.21134582,-1.1877813,-0.016248202,-2.1609573,1.0283979,-3.6770334,-1.3732243,-0.1471157,1.2759734,0.6418932,24.621119,-15.401916,16.714518,-3.884034,14.180948
497,country_rock,That's How Country Boys Roll,Billy Currington,5Xc1asNg5VerELR1wFjAey,22.990437,88.4839,-10.912502,13.131425,-7.142158,8.109598,-10.572263,10.420528,-13.075026,8.763124,-7.586113,5.4258647,-15.957315,-11.065201,5.7439146,-6.3511853,8.615606,-2.4585268,4.290448,-4.154067,-0.053340662,-4.7926545,0.9500088,35.044796,-1.6051284,1.9773418,-3.234316,2.4434588,-1.9962895,3.09836,-1.8864731,0.4767742,-2.0412447,-1.5999475,-10.573563,19.939947,-10.659962,19.563818,-13.085521,19.1016
498,country_rock,Shoot Me Straight,Brothers Osborne,5T3i5WkfjgJQpl8IANqjXZ,6.796482,80.18462,-6.237049,14.147954,-7.488272,9.885243,-6.7438974,7.5538373,-6.7957683,6.8456273,-7.7647605,4.78148,-21.956505,-9.053329,-4.951167,-7.574113,3.343704,-4.5769925,1.2043079,1.6577647,1.5599314,-7.0445395,1.0674117,47.894276,-4.757819,-3.8262286,-1.5528105,0.033817917,-3.9492693,-0.43196774,-3.0146284,-2.117241,-1.020918,-0.6396374,-14.690264,27.126554,-5.913211,20.743774,-6.1874676,18.116955
499,country_rock,My Ex Came Over,Trey Lewis,1DZjxXWHlbbADBfCYME9EK,41.17828,85.690025,-9.647549,14.1836815,-6.8870316,12.310547,-10.903772,8.871283,-10.068535,6.5923314,-6.655728,4.254618,-15.569574,-6.0596213,-0.14733694,-6.374061,3.5052993,-5.290751,0.2488042,-5.6360526,3.4145572,-5.9434752,-1.529896,39.81675,-6.5562134,-0.9336852,-3.6655817,-2.0445402,-5.628302,-2.0852134,-4.2183867,-0.2719225,-1.0194942,0.16493797,-6.6419377,23.692078,-16.090784,16.284252,-10.461107,17.878178
500,country_pop,You Proof,Morgan Wallen,5uU1uuyaUIBOiiUSQG7Wl3,-35.214783,118.065956,-6.20883,8.4773035,-8.569862,5.6672792,-7.606669,7.3517756,-8.470034,7.871204,-7.0947948,7.4452186,-0.8244172,-4.2008934,3.467914,-3.5465715,3.007446,-0.31602052,5.318375,3.3619437,4.9487615,-0.97246313,2.9172432,21.21461,4.969917,5.6233683,-2.183147,-0.45126143,-1.9935412,-0.47639564,-0.6652419,2.3584638,0.044376053,0.66406053,-4.4667544,9.559317,-6.8286343,13.788022,-10.261542,8.934638
501,country_pop,Forever After All,Luke Combs,6IBcOGPsniK3Pso1wHIhew,1.8262737,109.13979,-7.9860206,5.939209,-7.2379107,9.884264,-9.921717,9.618388,-9.438712,3.996028,-5.1229124,3.7392578,-20.218191,-7.558959,2.7682137,-6.1863675,4.72611,-3.7943432,1.48945,-4.28296,4.225133,-5.335377,-2.6905947,40.77623,-6.5359015,-1.0997612,-3.2357907,0.8829399,-2.292215,-0.33413464,-3.5528615,-1.811669,-2.0923777,-1.1155052,-4.202321,10.794279,-10.327835,15.311154,-16.429434,10.873204
502,country_pop,Chasin' You,Morgan Wallen,5MwynWK9s4hlyKHqhkNn4A,-23.94829,121.77296,-12.239589,7.3179693,-7.3993483,5.2992024,-7.4501567,7.090098,-8.00428,8.512982,-9.055776,2.6662352,-2.5640965,-7.1606936,0.6416117,-5.811433,-0.90163684,-3.9775693,-3.3678916,-5.5082436,3.4829078,2.3410475,3.1970596,35.54542,-2.467675,-3.4652255,-3.951134,1.4528521,4.9880433,4.5800443,-0.3261675,-4.250434,-6.3494673,-2.013503,-4.247581,18.070435,-16.318985,11.517732,-10.814283,7.887046
503,country_pop,The Good Ones,Gabby Barrett,3hLuHKzG1cmlRpq53ZVWd8,-1.8256042,98.26832,-14.758846,15.737819,-15.943163,12.120863,-11.918114,9.401519,-9.382299,6.945072,-5.4746156,2.523796,-11.655736,-3.0417356,3.8252547,-1.6234766,4.5444593,-3.6381896,4.0812407,-6.7956533,-2.1677687,-5.105333,2.1720107,29.2851,0.7478269,2.900961,-4.3383055,-2.7837481,-2.02103,-0.98830384,-3.5187368,1.0193489,-2.310109,-1.5585803,-9.323567,23.932196,-6.176746,13.349612,-7.108255,15.002491
504,country_pop,Die A Happy Man,Thomas Rhett,5kNe7PE09d6Kvw5pAsx23n,-80.366776,110.71292,-7.5404973,4.9761887,-3.5914204,3.711267,-7.7123175,2.8413615,-10.657066,3.83523,-4.569282,2.269272,2.9958675,-7.8213463,4.9162097,-3.086935,6.989834,0.13643828,1.1052454,-4.3863034,-2.5827281,-4.2153807,5.3374214,52.963284,1.1929802,-2.9325492,-6.8546624,-0.37021214,2.6333466,2.6531394,-0.45996982,-0.6137458,-1.4033761,-0.11817068,3.2284744,17.085333,-9.679926,14.296137,-7.5304127,10.212626
505,country_pop,Love Someone,Brett Eldredge,43CFDpciGFDm226POTLEXU,-1.9839593,100.749756,-10.389068,12.031496,-7.6057725,10.69577,-9.130347,7.0997543,-11.166403,3.837908,-8.187773,2.9177692,-21.153599,-9.310399,3.509303,-6.737841,0.6314805,-6.618013,2.1380713,-6.0567164,4.075531,-6.1812296,-0.013306078,32.480614,0.43483052,8.269887,1.2170376,-0.495128,-4.898643,-2.8650107,-3.1487184,1.0650537,1.2748578,0.66172886,-13.15192,14.990349,-18.060522,6.545519,-13.014588,7.2780733
506,country_pop,Body Like A Back Road,Sam Hunt,7mldq42yDuxiUNn08nvzHO,-77.79773,119.85762,-8.544774,2.798825,-10.464338,0.9581081,-10.828906,7.228398,-13.788376,4.1985455,-6.0278783,5.328185,-12.1419525,-6.1487885,3.8440192,-3.7994206,1.1129498,-1.4936662,2.3167775,-3.1596959,-0.29392907,-2.9992228,-2.0286424,31.217794,-1.5199584,1.6938174,1.4669443,1.5113031,0.7694345,1.3045297,1.4677011,1.2933799,2.0188756,1.6133455,5.9269023,11.306185,-17.57953,4.2592273,-12.885446,4.3196034
507,country_pop,Play It Again,Luke Bryan,03fT3OHB9KyMtGMt2zwqCT,23.83458,95.61339,-7.6830845,7.007699,-9.727405,7.4912467,-10.358812,4.1773543,-10.213153,6.0047374,-10.286092,4.3011136,-15.752364,-7.123651,2.9774783,-7.074189,2.7661726,-4.2752547,7.265665,-3.154124,3.269185,-3.4630742,3.311887,41.031227,-5.3426337,-3.0331075,-7.531152,-1.9569364,-3.250354,1.0670296,-1.1591483,1.9697349,-2.809988,-2.7391262,-7.184114,13.660453,-17.81108,21.943478,-14.9814,11.57189
508,country_pop,Break Up In A Small Town,Sam Hunt,7aftSOGSOpSoIlVAQVBb71,3.801822,78.21362,-2.6536314,12.933749,-3.6876853,9.982859,-7.0200367,12.569763,-8.706941,9.820511,-6.305344,5.179721,-20.610678,-4.9320593,10.767989,-2.2665806,5.821555,-4.0810013,2.3652859,-3.8480864,6.378959,1.4601973,4.1106267,31.154442,-4.805537,4.5730276,2.3147788,3.2304509,-0.5022415,1.1317357,-4.292179,-0.91567284,-0.22285542,0.9585884,-6.8041162,16.33883,-11.638688,14.826888,-12.512501,13.6680355
509,country_pop,Buy Dirt,Jordan Davis,69AIpwGNLxr4qS1X5ynx60,-35.180756,117.94137,-1.9231861,4.202674,-7.460484,4.1121745,-9.217744,0.63425994,-8.815336,6.0247707,-11.263088,7.0395274,-6.2905154,-3.5882516,3.98575,-6.609127,3.464332,-6.151213,-1.4403741,-2.6933973,0.6102108,-4.1567373,-1.0059308,40.99906,-4.0079336,-0.7214509,-2.2809262,-0.14824778,-2.9920998,-4.5423427,-7.1723313,-5.8155575,-3.435862,-0.47028476,2.4468017,16.991676,-19.491484,20.364397,-14.060603,11.130364
510,country_pop,She Had Me At Heads Carolina,Cole Swindell,200x8ONbPfFzByUr3fVz46,23.365086,94.201035,-10.97648,10.034382,-6.748245,10.20997,-7.7078958,10.058483,-8.937889,9.228792,-7.540569,1.1793466,-19.54469,-8.047704,5.2276783,-5.8114934,5.771034,-5.166811,-0.47970995,-5.91126,3.6237624,-2.2363973,1.6296079,31.190245,-4.5853333,1.9308323,1.6800276,5.385845,-1.0083026,-0.23741461,-4.666333,-0.29167882,-2.7371645,-1.6070496,-6.6145253,13.430434,-8.748833,17.516376,-11.257617,16.248299
511,country_pop,Break Up with Him,Old Dominion,5ZManJDV3CexO66nRCkdiV,-29.65426,107.88734,-1.8167349,15.966354,-7.8353186,12.539541,-10.944992,11.98239,-4.3578362,5.997486,-5.648687,3.0423281,-12.652291,-4.4735894,7.0761127,-0.22410636,7.4233503,-1.2602903,-2.1081092,-7.070899,1.5613024,2.7439187,3.1060393,30.465992,-3.6858194,-5.0203443,-2.2601044,2.7031384,1.2169551,0.033968322,-2.9801815,-2.7219987,-2.748369,-5.7623415,-8.073546,18.866665,-8.09228,8.850057,-11.622056,13.765622
512,country_pop,"Big, Big Plans",Chris Lane,7yNJCsUH3tXlpQiHSsAc5l,-24.592392,111.88736,-11.652366,12.993642,-9.791623,6.334229,-6.8039355,9.550494,-10.013486,8.054361,-8.237137,2.4360707,-12.55824,-11.782716,-3.191578,-6.774245,-0.23180524,-3.100746,3.2243192,-2.534031,4.3449006,1.5875506,2.4092593,32.566868,-4.7593384,-5.2434154,-4.431685,3.7263033,1.4733319,1.4097801,-3.4682488,-5.568162,-7.1323447,-3.561435,5.1932435,16.91135,-17.973877,19.691336,-11.661364,8.080923
513,country_pop,Wishful Drinking (with Sam Hunt),Ingrid Andress,3HGnIIdHYIbkowzLk8UHbE,-33.049843,98.14947,-9.323787,12.535079,-4.720395,13.642544,-8.719852,14.864908,-8.80254,8.630665,-5.0665274,5.4142265,8.412355,-3.0355394,10.130749,0.35616133,5.36275,-2.8933136,5.274847,-3.5583644,5.6116667,0.39020076,8.770544,29.88765,4.031044,4.5576143,-2.6641147,-2.0096698,-0.7274454,2.0600677,1.831796,3.5722287,-0.072780624,2.1891348,1.7816767,19.177383,-6.4748416,14.792603,-6.3354173,12.910996
514,country_pop,5 Foot 9,Tyler Hubbard,6AqwH2Y9FJwhUE2dCSkw1u,-3.2254639,104.48099,-11.686303,14.267544,-14.029977,5.830019,-12.02369,5.315787,-7.949104,4.4687805,-6.215204,2.828638,-2.926431,-6.0547905,2.446727,-13.67661,-2.4343526,-4.353843,2.3125834,-1.317904,-0.36062187,-6.8596025,-2.5946896,35.482876,-2.4223952,2.9640815,-0.7959073,-3.2312498,-6.7589574,-1.9964635,-3.2106805,1.4081699,1.9865031,2.239097,-4.8310966,24.530941,-15.324823,10.67254,-9.809302,10.445285
515,country_pop,Make You Miss Me,Sam Hunt,0xwPzLmBAYro8BUz7MrtAo,-14.497152,99.1766,-11.132581,10.79741,-6.5194564,9.276246,-8.132632,10.816987,-5.382181,12.03707,-6.281667,4.1496916,-3.2617292,-8.515546,4.2765,-0.32154033,8.237022,-0.8787704,3.089615,-8.868655,-0.22891755,-0.7502469,5.0820394,41.77545,0.43193892,3.458719,-1.5864055,3.254711,4.025279,5.3188767,-0.8535383,-1.9440342,-4.053906,-1.2945276,-1.2836319,18.681072,-9.028068,18.261496,-12.499223,12.984112
516,country_pop,Take It From Me,Jordan Davis,3dCZm5HrG0jIXAHfNkg2H0,16.509968,91.3319,-4.4034586,18.090067,-5.1048903,11.068733,-4.213679,10.08887,-7.3845987,9.400833,-8.2040415,5.6782265,-11.588896,-5.3811393,5.477045,-6.3897104,6.439359,-1.6328242,4.6366735,1.377733,4.4753714,-4.111288,3.5652604,40.913944,-1.828117,0.1702599,-4.296998,-3.0896082,-3.0683,2.0035207,-1.6107343,0.5773741,-1.8464057,2.5991805,-7.021253,18.748253,-14.505503,18.07489,-6.6644297,11.334647
517,country_pop,H.O.L.Y.,Florida Georgia Line,0BCy325UZyR9z0t0uxwn2N,-20.454418,121.516106,-13.817318,13.534332,-10.169893,12.96999,-5.42608,11.814957,-11.632213,2.906923,-6.109399,3.2562044,-11.942013,-2.1550689,5.3795986,-4.5137143,2.114677,-0.9181993,2.809113,-0.17635645,1.4353691,-4.2855005,1.8890795,20.060444,0.040978175,1.1874033,-3.4818957,-2.8225868,-5.5420794,2.6844552,-2.4771113,1.338242,0.3037294,1.1738083,-0.9634233,20.364681,-12.7110815,16.416426,-11.143632,11.233667
518,country_pop,Singles You Up,Jordan Davis,4LiMQ6G9n84rDUBs9wtwz6,-7.7608404,84.678345,-5.4779186,10.003032,-8.210788,5.130598,-4.4334245,9.46188,-7.2794805,12.158934,-7.268006,4.800994,-15.183494,-8.536201,2.8499806,-7.747093,5.039579,-3.2068834,2.331523,-5.0388136,1.554256,-2.4541059,4.676336,26.71315,-1.8440155,4.0790334,2.158969,4.079821,0.52029413,3.2971694,-0.031797275,1.9793767,-4.949666,-1.9856358,-7.012077,18.350199,-15.081484,14.588184,-10.074115,10.991009
519,country_pop,I Hope You’re Happy Now,Carly Pearce,0Al3wN3keprGTSgG8NBwjr,-1.3273091,96.479546,-7.605854,9.156728,-10.211981,7.202265,-11.421541,8.831613,-10.424219,6.344569,-8.468939,4.516864,-2.543558,-8.029165,1.8696909,-6.5414133,3.3352785,-4.9547834,3.708688,-9.831257,-5.011281,-8.523467,0.9777995,30.973701,-1.9036038,-1.2409706,-7.8999476,-3.0212898,-2.628607,2.9503036,-1.2716746,-0.83938193,-3.3563879,-0.8993185,-9.653796,23.202805,-3.2754428,19.10816,-11.8371935,16.481384
520,country_pop,One Number Away,Luke Combs,4gB7HrYHbJVJ5RFOjxmoq4,-11.568633,96.64522,-10.439667,11.9891205,-8.462678,8.296823,-8.070243,8.49169,-10.144559,1.6119698,-7.9663963,-0.7451887,-14.786399,-13.442794,3.5669513,-7.4356375,-0.7003424,-8.866209,0.46546194,-4.4678574,3.004034,-4.6383,-1.8950388,40.416584,-1.150065,4.3092914,-0.8086619,-0.93191063,-4.9666796,-3.7148147,-4.594313,0.24289061,-5.1850066,-2.3241055,0.5252754,15.167358,-13.236322,15.305514,-13.409712,11.713001
521,country_pop,When It Rains It Pours,Luke Combs,1mMLMZYXkMueg65jRRWG1l,0.7130658,104.09298,-7.899156,14.434821,-10.032475,10.383981,-10.504878,11.318558,-8.484011,6.128736,-4.298376,5.8676353,-17.77648,-9.303705,2.0529206,-7.3599463,1.6765057,-1.8632665,5.4946184,-1.7516572,0.08106983,-4.6710067,0.70414406,35.09038,-0.106279075,0.16362298,-5.4607396,-2.6186965,-3.3334477,2.349218,2.0751064,4.337038,0.49975866,-3.5104074,-2.427407,19.30598,-8.868804,17.450132,-8.727845,14.146879
522,country_pop,Thank God,Kane Brown,1brnLTvarI9D1hLP6z2Ar8,-95.28219,113.11119,-10.654713,7.54416,-8.159181,0.14917445,-14.154467,-1.5094696,-9.665101,6.284617,-5.373148,5.680199,-4.404454,-7.3691707,4.7754407,-2.232391,-0.072629474,-2.9107437,-3.4671307,-9.7860985,-0.82927865,-0.24344735,-0.75963813,45.290684,-6.217259,-10.171553,-1.3462001,1.5855199,1.0359236,1.4187967,-3.7191098,-1.6276335,-4.8445706,-4.3803253,6.2031417,10.750743,-8.365487,10.218965,-3.4575253,9.71091
523,country_pop,This Is How We Roll,Florida Georgia Line,2TR7A4ulH9R1PNwMyd8o8U,32.159332,90.94756,-9.389596,15.945923,-9.679829,9.853901,-8.789675,9.873603,-8.0907345,8.87563,-4.1041226,6.6049147,-37.26709,-6.9562483,6.359826,-5.51803,5.1678357,-5.4816523,1.6424695,-5.0659475,3.6165495,0.17295174,1.0317864,35.909435,-5.2910986,1.2258514,-0.48648474,3.4019809,-1.3250712,-2.0403826,-6.56231,0.46499285,-2.2104013,-0.76432264,-10.9704895,20.79287,-12.137213,16.411243,-9.044946,16.559828
524,country_pop,Cruise,Florida Georgia Line,0i5el041vd6nxrGEU8QRxy,34.097317,84.07587,-10.855984,12.4894495,-12.502449,8.316572,-10.204102,8.080396,-11.552346,3.8328114,-10.798692,3.3653598,-34.249886,-7.5076146,7.0676036,-6.389367,1.2005225,-7.978017,0.8092483,-5.7938747,-1.1404034,-3.8198922,3.7255576,33.254684,0.6694845,-0.35282797,-10.013628,-3.9556801,-3.407262,2.508251,-1.3634605,-2.1691177,-5.9382734,-0.47484255,-11.93992,23.324942,-12.939934,15.7793455,-10.208977,12.446127
